id,record_id,fields,sync_time,created_time,updated_time
3036,recvnhVHr47DPl,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '榕岸片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '工业健康', '任务金额': '77881.44', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3037,recvnhVHr44TYy,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '榕岸片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '总额(未拆分)', '任务金额': '561261.12', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3038,recvnhVHr4Iik0,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '榕岸片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '楼宇办公', '任务金额': '507550.4', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3039,recvnhVHr415DU,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '谢既白', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '工业健康', '任务金额': '39937.666942', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
28,recvnhVFNDcPtg,"{'年份': '2269.12', '月份': '1.12', 'line_type': '区域线', 'node_name': '沈朔风', 'node_level': '客户经理', 'parent_node': '碣石片区', 'segment_name': '楼宇办公', '任务金额': '449192.8', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3040,recvnhVHr4rMYu,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '谢既白', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '食饮部', '任务金额': '4113.873247', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3041,recvnhVHr4vV0Z,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '谢既白', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '总额(未拆分)', '任务金额': '268851.146173', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3042,recvnhVHr49RxS,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '谢既白', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '楼宇办公', '任务金额': '200680.037871', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3043,recvnhVHr4qvy2,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫怀川', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '工业健康', '任务金额': '37943.735165', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3044,recvnhVHr4zBzQ,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫怀川', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '食饮部', '任务金额': '5631.221046', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3045,recvnhVHr49jbg,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫怀川', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '总额(未拆分)', '任务金额': '292410.245975', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3046,recvnhVHr48lDf,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫怀川', 'node_level': '客户经理', 'parent_node': '榕岸片区', 'segment_name': '楼宇办公', '任务金额': '306870.412864', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3047,recvnhVHr4ua2d,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潇湘片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '楼宇办公', '任务金额': '800699.2', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3048,recvnhVHr4n5cc,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潇湘片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '工业健康', '任务金额': '106740.48', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3049,recvnhVHr4yjjA,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潇湘片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '总额(未拆分)', '任务金额': '989106.72', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3050,recvnhVHr4KNxk,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潇湘片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '食饮部', '任务金额': '7594.72', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3051,recvnhVHr45FD6,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '殷既白', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '工业健康', '任务金额': '106740.407398', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3052,recvnhVHr457kO,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '殷既白', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '楼宇办公', '任务金额': '204696.8', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3053,recvnhVHr4yxKW,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '殷既白', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '总额(未拆分)', '任务金额': '303120.591157', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3054,recvnhVHr4iYAb,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '殷既白', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3055,recvnhVHr4pYPP,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '江南珩', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '总额(未拆分)', '任务金额': '345807.84', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3056,recvnhVHr400t4,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '江南珩', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '楼宇办公', '任务金额': '261373.22212', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3057,recvnhVHr4qf6m,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '江南珩', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3058,recvnhVHr4o1gN,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '江南珩', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '食饮部', '任务金额': '7594.686138', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3059,recvnhVHr4MXkI,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '祁亦舟', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '楼宇办公', '任务金额': '334629.724666', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3060,recvnhVHr4A5Hu,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '祁亦舟', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '总额(未拆分)', '任务金额': '340178.672898', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3061,recvnhVHr4aYRJ,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '祁亦舟', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3062,recvnhVHr4yfGN,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '祁亦舟', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3063,recvnhVHr4PJt1,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '工业健康', '任务金额': '164284.96', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3064,recvnhVHr4FkPS,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '楼宇办公', '任务金额': '1113836.64', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3065,recvnhVHr4Nog3,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '食饮部', '任务金额': '10188.64', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3066,recvnhVHr4YO9S,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '总额(未拆分)', '任务金额': '1561719.04', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3067,recvnhVHr4vOTi,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '林既白', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '楼宇办公', '任务金额': '200508.081626', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3068,recvnhVHr4ts5z,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '林既白', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '工业健康', '任务金额': '79044', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3069,recvnhVHr4XGKQ,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '林既白', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '食饮部', '任务金额': '1774.652116', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3070,recvnhVHr4zNoq,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '林既白', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '总额(未拆分)', '任务金额': '235857.44', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3071,recvnhVHr4Vu9O,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅朔风', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '食饮部', '任务金额': '2206.479237', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3072,recvnhVHr4EVww,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅朔风', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '楼宇办公', '任务金额': '286332.563886', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3073,recvnhVHr4dXvs,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅朔风', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '工业健康', '任务金额': '21445.451899', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3074,recvnhVHr4zd7s,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅朔风', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '总额(未拆分)', '任务金额': '313677.28', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3075,recvnhVHr42jg0,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳亦舟', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '总额(未拆分)', '任务金额': '1012184.32', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3076,recvnhVHr4aXrY,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳亦舟', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '楼宇办公', '任务金额': '626995.926015', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3077,recvnhVHr4xEjt,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳亦舟', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '食饮部', '任务金额': '6207.04', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3078,recvnhVHr4UcyJ,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳亦舟', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '工业健康', '任务金额': '63795.728184', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3079,recvnhVHr4OAOD,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潮汀片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '总额(未拆分)', '任务金额': '2384068.96', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3080,recvnhVHr44PLA,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潮汀片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '工业健康', '任务金额': '354188.8', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3081,recvnhVHr4CUce,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潮汀片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '楼宇办公', '任务金额': '2179746.24', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3082,recvnhVHr4nbpH,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '潮汀片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '食饮部', '任务金额': '16945.6', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3083,recvnhVHr4Ts43,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫亦舟', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '食饮部', '任务金额': '4005.458514', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3084,recvnhVHr4jmfE,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫亦舟', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3085,recvnhVHr4YyHu,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫亦舟', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '楼宇办公', '任务金额': '522114.88', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3086,recvnhVHr4hE9f,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '卫亦舟', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '总额(未拆分)', '任务金额': '344668.497893', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3087,recvnhVHr4Rm9i,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '池屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '楼宇办公', '任务金额': '269197.6', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3088,recvnhVHr4hqSg,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '池屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '总额(未拆分)', '任务金额': '346907.68', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3089,recvnhVHr40aRu,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '池屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '食饮部', '任务金额': '2708.16', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3090,recvnhVHr4iPL8,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '池屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3091,recvnhVHr4sT6p,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '秦屿片区', 'node_level': '片区', 'parent_node': '朔岑战区', 'segment_name': '总额(未拆分)', '任务金额': '1387878.24', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3092,recvnhVHr40iHz,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '苏屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '食饮部', '任务金额': '2918.35037', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3093,recvnhVHr4vmWO,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '苏屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '总额(未拆分)', '任务金额': '608891.418653', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3094,recvnhVHr43zfb,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '苏屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '工业健康', '任务金额': '237617.631985', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3095,recvnhVHr4w5Ef,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '苏屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '楼宇办公', '任务金额': '274731.52', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3096,recvnhVHr4pb5Z,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '邵屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '楼宇办公', '任务金额': '559891.020447', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3097,recvnhVHr4WO8f,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '邵屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '总额(未拆分)', '任务金额': '612453.693867', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3098,recvnhVHr45Phy,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '邵屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '工业健康', '任务金额': '116570.709961', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3099,recvnhVHr4ZXSV,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '邵屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '食饮部', '任务金额': '4117.898933', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3100,recvnhVHr4nQcR,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '总额(未拆分)', '任务金额': '218770.72', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3101,recvnhVHr4nZKn,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3102,recvnhVHr47TSk,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '楼宇办公', '任务金额': '364924', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3103,recvnhVHr4HBbY,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '岳屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '食饮部', '任务金额': '3195.36', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3104,recvnhVHr4O0ng,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3105,recvnhVHr4LBp0,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '楼宇办公', '任务金额': '188887.605459', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3106,recvnhVHr48GJn,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3107,recvnhVHr4rPcz,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '傅屿青', 'node_level': '客户经理', 'parent_node': '潮汀片区', 'segment_name': '总额(未拆分)', '任务金额': '252377.4383', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3108,recvnhVHr44tAE,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '桂屿片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '楼宇办公', '任务金额': '1358668.64', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
3109,recvnhVHr4ZvaN,"{'年份': '2269.12', '月份': '7.84', 'line_type': '区域线', 'node_name': '桂屿片区', 'node_level': '片区', 'parent_node': '岚屿战区', 'segment_name': '工业健康', '任务金额': '216276.48', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
