id,record_id,fields,sync_time,created_time,updated_time
2132,recvnhVFND9deG,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '廖听雨', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '总额(未拆分)', '任务金额': '296940', '开单金额': '-55915', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2133,recvnhVFNDW9yZ,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '廖听雨', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2134,recvnhVFNDhrPz,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '廖听雨', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '食饮部', '任务金额': '5897.147155', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2135,recvnhVFND9FNf,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '廖听雨', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '楼宇办公', '任务金额': '191713.183489', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2136,recvnhVFNDlm38,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜攸宁', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '总额(未拆分)', '任务金额': '352586.861957', '开单金额': '362658.981627', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2137,recvnhVFNDywrF,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜攸宁', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2138,recvnhVFNDWzdi,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜攸宁', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '22762.220812', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2139,recvnhVFNDCsi2,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜攸宁', 'node_level': '客户经理', 'parent_node': '潇湘片区', 'segment_name': '楼宇办公', '任务金额': '247517.500936', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2140,recvnhVFND9Nl6,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '食饮部', '任务金额': '7398', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2141,recvnhVFNDGwBg,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '总额(未拆分)', '任务金额': '1085360', '开单金额': '731575', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2142,recvnhVFNDKhaR,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '工业健康', '任务金额': '159096', '开单金额': '372073', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2143,recvnhVFNDaJzS,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '浔阳片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '楼宇办公', '任务金额': '1114198', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2144,recvnhVFNDgzSb,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪望舒', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '工业健康', '任务金额': '84840', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2145,recvnhVFNDAC0s,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪望舒', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '楼宇办公', '任务金额': '189671.101351', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2146,recvnhVFNDYdLK,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪望舒', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '总额(未拆分)', '任务金额': '282220', '开单金额': '2608.262616', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2147,recvnhVFNDHDF8,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪望舒', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '食饮部', '任务金额': '1656.229312', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2148,recvnhVFNDJ1AZ,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '顾子衿', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '食饮部', '任务金额': '1513.459719', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2149,recvnhVFNDGmDy,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '顾子衿', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '工业健康', '任务金额': '14941.214852', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2150,recvnhVFNDSs3J,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '顾子衿', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '楼宇办公', '任务金额': '190876.201621', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2151,recvnhVFNDszCV,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '顾子衿', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '总额(未拆分)', '任务金额': '187522', '开单金额': '52770.560626', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2152,recvnhVFNDH2kU,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '崔既明', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '工业健康', '任务金额': '59314.894972', '开单金额': '372073.342923', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2153,recvnhVFNDQ4tR,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '崔既明', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '总额(未拆分)', '任务金额': '615618', '开单金额': '676196.526294', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2154,recvnhVFND86eA,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '崔既明', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '楼宇办公', '任务金额': '733650.331253', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2155,recvnhVFNDe3pj,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '崔既明', 'node_level': '客户经理', 'parent_node': '浔阳片区', 'segment_name': '食饮部', '任务金额': '4228', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2156,recvnhVFNDZ15m,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '潮澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '食饮部', '任务金额': '16128', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2157,recvnhVFNDTxkV,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '潮澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '总额(未拆分)', '任务金额': '2421246', '开单金额': '1994875', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2158,recvnhVFNDStqg,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '潮澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '工业健康', '任务金额': '232479', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2159,recvnhVFNDMrTa,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '潮澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '楼宇办公', '任务金额': '2008403', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2160,recvnhVFNDB5Oh,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜亦辰', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '总额(未拆分)', '任务金额': '425335.293671', '开单金额': '306497.356377', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2161,recvnhVFNDDp93,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜亦辰', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2162,recvnhVFNDPH3i,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜亦辰', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '楼宇办公', '任务金额': '396361', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2163,recvnhVFNDzYoS,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '姜亦辰', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '食饮部', '任务金额': '4617.097089', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2164,recvnhVFNDPLSd,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '袁从周', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '楼宇办公', '任务金额': '251533', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2165,recvnhVFNDvT4i,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '袁从周', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '总额(未拆分)', '任务金额': '266527', '开单金额': '168470', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2166,recvnhVFNDliRI,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '袁从周', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '食饮部', '任务金额': '2377', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2167,recvnhVFNDupMz,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '袁从周', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2168,recvnhVFNDSkOm,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '苏景行', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '食饮部', '任务金额': '3234.76021', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2169,recvnhVFND0CJp,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '苏景行', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '总额(未拆分)', '任务金额': '415960.682563', '开单金额': '232125', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2170,recvnhVFNDo0Ij,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '苏景行', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '楼宇办公', '任务金额': '299031', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2171,recvnhVFNDfXKN,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '苏景行', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '工业健康', '任务金额': '161094.189456', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2172,recvnhVFNDdQH3,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧慕白', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '总额(未拆分)', '任务金额': '855488.090081', '开单金额': '722164.621064', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2173,recvnhVFND8Pno,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧慕白', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '楼宇办公', '任务金额': '490902.164404', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2174,recvnhVFNDDsyO,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧慕白', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '工业健康', '任务金额': '71384.482609', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2175,recvnhVFNDxHzI,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧慕白', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '食饮部', '任务金额': '3460.72238', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2176,recvnhVFNDCqid,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭听雨', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '总额(未拆分)', '任务金额': '267950', '开单金额': '562932.280173', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2177,recvnhVFNDnvlT,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭听雨', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '食饮部', '任务金额': '2438', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2178,recvnhVFNDMi4k,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭听雨', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2179,recvnhVFNDrIgO,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭听雨', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '楼宇办公', '任务金额': '314040', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2180,recvnhVFNDQuQD,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧见山', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '食饮部', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2181,recvnhVFNDevI0,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧见山', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '工业健康', '任务金额': '0', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2182,recvnhVFNDwPVI,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧见山', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '楼宇办公', '任务金额': '256536.036876', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2183,recvnhVFNDaA8X,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '萧见山', 'node_level': '客户经理', 'parent_node': '潮澜片区', 'segment_name': '总额(未拆分)', '任务金额': '189984.550605', '开单金额': '2686', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2184,recvnhVFNDiAX5,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '桂澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '楼宇办公', '任务金额': '1206880', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2185,recvnhVFNDRhK6,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '桂澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '总额(未拆分)', '任务金额': '1696282', '开单金额': '894395', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2186,recvnhVFND0QPO,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '桂澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '工业健康', '任务金额': '169907', '开单金额': '79369', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2187,recvnhVFNDlslm,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '桂澜片区', 'node_level': '片区', 'parent_node': '淼澜战区', 'segment_name': '食饮部', '任务金额': '8602', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2188,recvnhVFNDGjGP,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪亦然', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '食饮部', '任务金额': '2990', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2189,recvnhVFNDl422,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪亦然', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '工业健康', '任务金额': '45158.697672', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2190,recvnhVFNDv4qi,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪亦然', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '总额(未拆分)', '任务金额': '565571.39019', '开单金额': '233879.617681', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2191,recvnhVFND9LxM,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '汪亦然', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '楼宇办公', '任务金额': '374922', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2192,recvnhVFNDg32R,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '韩允文', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '总额(未拆分)', '任务金额': '225013', '开单金额': '75867', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2193,recvnhVFND9NQX,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '韩允文', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '工业健康', '任务金额': '18585', '开单金额': '13514', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2194,recvnhVFNDlMY7,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '韩允文', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '楼宇办公', '任务金额': '142289.490901', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2195,recvnhVFNDK1VY,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '韩允文', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '食饮部', '任务金额': '784.028682', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2196,recvnhVFND9xp2,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '叶思成', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '工业健康', '任务金额': '44283.701219', '开单金额': '65855', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2197,recvnhVFNDY8qp,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '叶思成', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '楼宇办公', '任务金额': '198012.494572', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2198,recvnhVFNDiKp0,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '叶思成', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '总额(未拆分)', '任务金额': '351339', '开单金额': '430010.375094', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2199,recvnhVFNDuFsC,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '叶思成', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '食饮部', '任务金额': '2042.912493', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2200,recvnhVFNDNR2z,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '邓知夏', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '工业健康', '任务金额': '24487', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2201,recvnhVFNDInH2,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '邓知夏', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '食饮部', '任务金额': '1519.245148', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2202,recvnhVFNDyZVV,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '邓知夏', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '楼宇办公', '任务金额': '274086', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2203,recvnhVFNDjth5,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '邓知夏', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '总额(未拆分)', '任务金额': '323261.045486', '开单金额': '123742.642918', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2204,recvnhVFNDp5bD,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭慕白', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '总额(未拆分)', '任务金额': '231098', '开单金额': '30895', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2205,recvnhVFND6spA,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭慕白', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '食饮部', '任务金额': '1265.975705', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2206,recvnhVFNDP8P0,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭慕白', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '工业健康', '任务金额': '37392.290596', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2207,recvnhVFND1c55,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '谭慕白', 'node_level': '客户经理', 'parent_node': '桂澜片区', 'segment_name': '楼宇办公', '任务金额': '217570.25417', '开单金额': '0', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
2208,recvnhVFNDEcJH,"{'年份': '2026', '月份': '5', 'line_type': '区域线', 'node_name': '漠澜战区', 'node_level': '战区', 'parent_node': '商用事业群', 'segment_name': '工业健康', '任务金额': '666183', '开单金额': '234489', '去年同期开单': '0'}",2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136,2026-08-21 17:05:29.368136
